distFitness,StabilityLoss,pitchMean,pitchStd,rollMean,rollStd,heightStd,yawStd
0.303392257227516,0.20972180471035562,0.008633489092426316,0.01412156728813158,0.016090747355823016,0.010506233091259755,0.019856123265807372,0.03565274226172978
0.4987763028173171,0.23965368229294562,0.026463454499995955,0.004960326560038722,0.01916559919482097,0.01224193429812408,0.04458391121440716,0.012411615379085915
0.6989427890093063,0.2552684726494815,0.021876138064665915,0.02919251369964599,0.012338960130970614,0.010416035914059929,0.03654822599319063,0.017262362522207655
1.090076830743925,0.2737778875615957,0.02751277572951949,0.0298903228240004,0.01095786080210625,0.01684135492830055,0.03772232264276754,0.013964306854103622
1.0508161563103153,0.24597291197831891,0.008502237318922804,0.0194982409139906,0.02822762561069491,0.01075916527249572,0.034396685595412965,0.02160250127764246
1.1003377144440454,0.2816088183712188,0.013037597757678062,0.01804053412783876,0.014419427524505106,0.03352895043272529,0.04226145108626984,0.019516448256592354
1.1244435591995656,0.3724119713708774,0.023454101307288512,0.027672572422664396,0.018066145235691996,0.04043504109858097,0.03789877328759131,0.03867935233362152
1.1257980970539099,0.40238353753346917,0.027675447808906028,0.032209292279173234,0.028076994943694443,0.03930787510528816,0.042549127673380434,0.031373030956292285
1.207291935612038,0.34713076909791485,0.006145218117975067,0.03713645827224331,0.023265155711366486,0.02855192891960824,0.04243749289303504,0.03602913063472925
1.3219588420939563,0.3591836237555018,0.002901981511725656,0.047341000646386196,0.027600606078097674,0.019471572233838514,0.04244503499905511,0.039831616408647734
1.8346505942044966,0.32399518500494173,0.009286028219624617,0.04692547647935753,0.020696453241665344,0.013455844177222086,0.038046900713514235,0.03358688967108707
2.0168532826378627,0.3943596919908282,0.0313409836403783,0.04688063874124047,0.03441726132296026,0.018150955080263494,0.033641156425446836,0.032748850785124746
2.5022437002817104,0.4200379937396883,0.012671440152661334,0.042913181483381885,0.05069367250302908,0.025080539320160366,0.038762033004370665,0.03989813040624083
2.656866575992537,0.5322565029531492,0.02329836674349887,0.03083163225438558,0.035093542480899485,0.061932433001321244,0.04896415702624127,0.06600811997022818
2.4247846583538104,0.567667166032887,0.02042830841558801,0.04226714596923433,0.041356344139785506,0.05734755962394692,0.05758978018435792,0.06484444468353086
2.7841597859219087,0.7110554206769724,0.01261196827351038,0.08202159085310483,0.040493542532810047,0.03714379211054833,0.09923899615206887,0.08401782041644372
2.8422564189651114,0.6837876411474687,0.02762365849497049,0.06563242474856809,0.028053614363307132,0.061639214834309744,0.08584100172135505,0.07310390641122386
2.819050541516419,0.6849720769436087,0.02928990359044595,0.04773151305877155,0.01625953236070927,0.07751591450556546,0.08449883476072514,0.08719034019558694
3.1038558545145993,0.7203896477551652,0.03267997295480806,0.05606139661385965,0.021766949820206112,0.07389297078903277,0.10086409821252731,0.0749294354871487
3.11571943758668,0.6340106753982524,0.026486046472443073,0.06818227980679206,0.01729945662470224,0.06606614099990332,0.0948734621946823,0.044097951600603195
3.636166902239512,0.678449544266553,0.019249245510824645,0.08100820682111759,0.032907761365155844,0.06204217918436014,0.09249619497983169,0.05152118427198657
3.700688027008157,0.63027038959168,0.007328878746678432,0.0881843386342539,0.03905313472011282,0.025495039941549703,0.08586280172419758,0.06921100102904759
3.9376990877351488,0.6359851898271989,0.019789341807336314,0.07872245209885899,0.037882914043257186,0.02884049721387143,0.08520487359646067,0.06755251615381486
3.537476398936663,0.6231861314620778,0.018341430372432417,0.07479081838610414,0.024955846245090167,0.05563517463079546,0.08137447121029732,0.05649532488631939
3.588327191108036,0.5784275368786407,0.021052232244619516,0.060327530103045035,0.005105867872771341,0.07554102546890103,0.08159440655368497,0.0455927061962984
3.926309233775132,0.5998479582392949,0.012337932263411252,0.041877089524187866,0.005931039630862263,0.10218865106510513,0.07156038970773165,0.0660288769283493
4.0276335164608525,0.5987908628508546,0.0023704574347599796,0.05834805231894899,0.030804722226700203,0.07789450810196943,0.06760287871280928,0.06237481263023941
3.9303428132891467,0.5402698206686221,0.004010135541102499,0.04927128830835758,0.02958604932379482,0.06834383886784666,0.07301509482843016,0.045908503464779295
4.377529203496488,0.5998544723508773,0.0001366441676964314,0.0324611269010872,0.03205691423790995,0.08522467016820585,0.08920467854592039,0.060843202154618796
4.318617900335177,0.5935074707772613,0.001889531067023616,0.025313198461053257,0.039660762968317914,0.08823862838610101,0.0779541344092009,0.06369748009693392
