distFitness,StabilityLoss,pitchMean,pitchStd,rollMean,rollStd,heightStd,yawStd
0.0005774767638265021,0.060928191989723615,0.014915354886466333,0.009093312198285668,0.005422184959977766,0.0047174077063828765,0.017318345280030165,0.009461586958580804
0.6129166573708893,0.10473101310707218,0.010307123246717485,0.015549535931425492,0.017689672648523367,0.01943666692759467,0.0159054143744793,0.025842599978331875
0.04246864379430336,0.19234379657272582,0.004737501724070034,0.013209130239130326,0.036380992724977156,0.02155156417463622,0.04958026065283986,0.06688434705707223
-0.14137148876489622,0.17028299732450353,0.011795536453239464,0.015297594027786306,0.023998282426991598,0.020058030670157236,0.06589589305634906,0.03323766068997985
-0.007600076067341174,0.3103671027262239,0.014889225394874918,0.01295692648253929,0.009915756880477165,0.020859141451064784,0.1843183400875744,0.06742771242969334
0.1490843102052432,0.3939714567723987,0.03979383361666889,0.032173666810637346,0.019720477120023408,0.02579443995989337,0.17648903926517567,2.7954885642788914
0.3835026465368656,0.35862703871294815,0.03976823562131727,0.034330022376949446,0.01793033703925404,0.02378877315148585,0.16502057965738917,0.07778909086655238
0.229933100409546,0.4694688365414613,0.010896756822266714,0.03338589677193146,0.022561240342648302,0.026062282555215255,0.28950992102143847,0.08705273902796111
0.6223690135470497,0.45123171977418597,0.041092329793127456,0.0224571457287979,0.03199185481466447,0.029583897968945082,0.23318390887982185,0.09292258258882925
0.896154810108541,0.5005541600102473,0.023963066638948077,0.02322854704666166,0.00047868554941651306,0.027322411966251698,0.3840352801513444,0.04152616865762501
0.46167314368104173,0.7684375230066101,0.02165505643685594,0.021792816310716907,0.0007198228901174216,0.023293274588447387,0.6009765527804725,0.12772011821702162
0.304567754930971,0.8154650785617263,0.03848878363591607,0.02600827334939808,0.018902668674504696,0.01638263967752295,0.6693443886354405,0.046338324588944
0.8401055799525824,0.6884316617204342,0.04589191774488916,0.032245843897421855,0.04947406055303995,0.01864687801641289,0.4825257752314548,0.05964718627721567
0.6387395458021338,0.6814340094894389,0.010070580005498162,0.02595383456107879,0.07400483345792135,0.031274955759505986,0.4872019308731233,0.052927874832311254
0.15371514422727378,1.0374032522677676,0.033071562280429324,0.02874140770955498,0.10239841499089197,0.02839088411326948,0.7937414638649108,0.05105951930871095
0.7320123453903231,1.2062262663797845,0.018319384698686873,0.028279362330863887,0.10853218803158864,0.03216464088840898,0.9787307536673887,0.040199936762847346
0.5435610471923555,1.301587837705721,0.024869774859348676,0.031073769612545894,0.08625471637687533,0.05280960596476373,1.0417048685282164,0.06487510236397101
1.14877692382825,0.9754460242405398,0.061363671859090044,0.04376448239486172,0.10937067971537552,0.0571500940674424,0.6548126316116675,0.04898446459210271
1.2803692355670735,0.9285107566925657,0.038418514699157365,0.03773735861477838,0.13976211699357094,0.055404973779404995,0.6079342510715809,0.049253541534073055
1.8023335998572654,0.7492879006057507,0.008613870258026105,0.031861104314196524,0.1653488259372851,0.05302468932283959,0.43821356302990033,0.05222584774350299
1.6732433465324714,0.7718627540080223,0.10175982658521401,0.05008606164952466,0.14188891549489488,0.032838688406736746,0.3987160875673353,0.046573174304316727
1.5886614863354485,0.7913748634766029,0.16484560611731836,0.05633802099932315,0.010529265980013143,0.035649865946124216,0.47318758783694576,0.05082451659687838
1.8771478450817014,0.880272418198234,0.1217048322805301,0.026438556140366578,0.09961269995018403,0.04214304477904693,0.5498280257064087,0.04054525934169771
